"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2013","Lithuania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Lithuania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Luxembourg","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","43.15","s"
"2013","Luxembourg","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","40.59","s"
"2013","Luxembourg","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","0.33","s"
"2013","Luxembourg","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","1.77","s"
"2013","Luxembourg","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","43.15","s"
"2013","Hungary","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Hungary","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","594.5125","s"
"2013","Hungary","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Hungary","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Hungary","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Malta","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","45.31","s"
"2013","Malta","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","13.79","s"
"2013","Malta","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","29.02","s"
"2013","Malta","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","1","s"
"2013","Malta","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","45.31","s"
"2013","Netherlands","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","10,706.1","s"
"2013","Netherlands","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","1,221.8","s"
"2013","Netherlands","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","106.9","s"
"2013","Netherlands","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","2,821.74","s"
"2013","Netherlands","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","10,706.1","s"
"2013","Austria","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Austria","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Austria","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Austria","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Austria","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0","s"
"2013","Poland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","11,242.7","s"
"2013","Poland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","1,991.3","s"
"2013","Poland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,080","s"
"2013","Poland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","470.8","s"
"2013","Poland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","10,314.1","s"
"2013","Portugal","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Portugal","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Portugal","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Portugal","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Portugal","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Romania","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","6,418","s"
"2013","Romania","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","969","s"
"2013","Romania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,135","s"
"2013","Romania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","3,313","s"
"2013","Romania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","6,418","s"
"2013","Slovenia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","1,155.6","s"
"2013","Slovenia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","163.96","s"
"2013","Slovenia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","3.6","s"
"2013","Slovenia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","305.44","s"
"2013","Slovenia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","1,152.3","s"
"2013","Slovakia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","637.4","s"
"2013","Slovakia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","294.9","s"
"2013","Slovakia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","25.8","s"
"2013","Slovakia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","297.2","s"
"2013","Slovakia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","-71.23","s"
"2013","Finland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Finland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","415","s"
"2013","Finland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Finland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","1,429","s"
"2013","Finland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Sweden","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Sweden","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Sweden","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Sweden","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Sweden","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0","s"
"2013","United Kingdom","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","United Kingdom","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2013","United Kingdom","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","United Kingdom","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","United Kingdom","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0","s"
"2013","England and Wales","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","England and Wales","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2013","England and Wales","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","England and Wales","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","England and Wales","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Iceland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","3,486","s"
"2013","Iceland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","881.6","s"
"2013","Iceland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,091.6","s"
"2013","Iceland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","33.3","s"
"2013","Iceland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","3,486","s"
"2013","Norway","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Norway","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","838","s"
"2013","Norway","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Norway","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Norway","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0","s"
"2013","Switzerland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Switzerland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","917","s"
"2013","Switzerland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Switzerland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Switzerland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","0","s"
"2013","Former Yugoslav Republic of Macedonia, the","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","147.4","s"
"2013","Former Yugoslav Republic of Macedonia, the","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","68.9","s"
"2013","Former Yugoslav Republic of Macedonia, the","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Albania","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","882","s"
"2013","Albania","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","678","s"
"2013","Albania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Albania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Albania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","882","s"
"2013","Serbia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","4,150.3","s"
"2013","Serbia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","657.8","s"
"2013","Serbia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","116.6","s"
"2013","Serbia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","57.4","s"
"2013","Serbia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","4,150.3","s"
"2013","Turkey","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Turkey","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Turkey","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","43,489","s"
"2013","Turkey","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Turkey","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","13,560","s"
"2013","Bosnia and Herzegovina","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","327.9","s"
"2013","Bosnia and Herzegovina","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","320.1","s"
"2013","Bosnia and Herzegovina","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Bosnia and Herzegovina","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Bosnia and Herzegovina","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","327.9","s"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","219.763","s"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","53","s"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Belgium","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Belgium","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","720.8","s"
"2014","Belgium","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","37.25","s"
"2014","Belgium","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Belgium","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Bulgaria","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","5,375.56","s"
"2014","Bulgaria","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","856.156","s"
"2014","Bulgaria","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","726.552","s"
"2014","Bulgaria","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","122.64","s"
"2014","Bulgaria","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","5,359.16","s"
"2014","Czech Republic","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","1,649.7","s"
"2014","Czech Republic","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","602","s"
"2014","Czech Republic","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","48.6","s"
"2014","Czech Republic","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","227","s"
"2014","Czech Republic","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Denmark","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","746","s"
"2014","Denmark","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Denmark","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Denmark","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Denmark","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Germany (until 1990 former territory of the FRG)","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Germany (until 1990 former territory of the FRG)","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Germany (until 1990 former territory of the FRG)","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Germany (until 1990 former territory of the FRG)","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Germany (until 1990 former territory of the FRG)","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Estonia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","1,724","s"
"2014","Estonia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Estonia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Estonia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Estonia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Ireland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Ireland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","619","s"
"2014","Ireland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Ireland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Ireland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Greece","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","9,916.3","s"
"2014","Greece","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","1,418.39","s"
"2014","Greece","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","8,282.54","s"
"2014","Greece","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","125.99","s"
"2014","Greece","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","9,902","s"
"2014","Spain","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","32,916.406","s"
"2014","Spain","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","4,551.798","s"
"2014","Spain","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","21,963.746","s"
"2014","Spain","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","469.562","s"
"2014","Spain","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","France","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","France","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","France","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","France","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","France","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Croatia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","661.4","s"
"2014","Croatia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","456.4","s"
"2014","Croatia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Croatia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","62.113","s"
"2014","Croatia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Italy","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Italy","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Italy","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Italy","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Italy","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Cyprus","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","216.8","s"
"2014","Cyprus","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","65.6","s"
"2014","Cyprus","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","148.3","s"
"2014","Cyprus","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Cyprus","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","213.9","s"
"2014","Latvia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Latvia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Latvia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Latvia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Latvia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Lithuania","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","388.616","s"
"2014","Lithuania","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","130.844","s"
"2014","Lithuania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","57.897","s"
"2014","Lithuania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","30.477","s"
"2014","Lithuania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","375.546","s"
"2014","Luxembourg","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","45.952","s"
"2014","Luxembourg","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","42.248","s"
"2014","Luxembourg","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","0.304","s"
"2014","Luxembourg","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","2.77","s"
"2014","Luxembourg","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","45.952","s"
"2014","Hungary","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Hungary","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","574.567","s"
"2014","Hungary","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Hungary","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Hungary","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Malta","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","46.43","s"
"2014","Malta","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","13.96","s"
"2014","Malta","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","28.6","s"
"2014","Malta","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","1","s"
"2014","Malta","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","46.43","s"
"2014","Netherlands","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","9,481.73","s"
"2014","Netherlands","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","1,224.1","s"
"2014","Netherlands","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","82.7","s"
"2014","Netherlands","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","2,506.71","s"
"2014","Netherlands","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","9,481.73","s"
"2014","Austria","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Austria","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Austria","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Austria","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Austria","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Poland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","11,308.5","s"
"2014","Poland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","1,988.1","s"
"2014","Poland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,056.6","s"
"2014","Poland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","462.2","s"
"2014","Poland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Portugal","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Portugal","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Portugal","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Portugal","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Portugal","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Romania","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","6,269","s"
"2014","Romania","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","1,003","s"
"2014","Romania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,095","s"
"2014","Romania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","3,353","s"
"2014","Romania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Slovenia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","978.2","s"
"2014","Slovenia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","163","s"
"2014","Slovenia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1.7","s"
"2014","Slovenia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","43","s"
"2014","Slovenia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Slovakia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","559.3","s"
"2014","Slovakia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","285.1","s"
"2014","Slovakia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","22.9","s"
"2014","Slovakia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","231.5","s"
"2014","Slovakia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","-42.7","s"
"2014","Finland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Finland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Finland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Finland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Finland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Sweden","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Sweden","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Sweden","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Sweden","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Sweden","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","United Kingdom","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","7,284.5","s"
"2014","United Kingdom","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,222.3","s"
"2014","United Kingdom","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","1,037.5","s"
"2014","United Kingdom","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","849.2","s"
"2014","United Kingdom","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","England and Wales","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","England and Wales","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","England and Wales","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","England and Wales","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","England and Wales","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Iceland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","3,011","s"
"2014","Iceland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","739.3","s"
"2014","Iceland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","670.6","s"
"2014","Iceland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","30.9","s"
"2014","Iceland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","3,011","s"
"2014","Norway","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Norway","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","863","s"
"2014","Norway","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Norway","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Norway","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Switzerland","Total gross abstraction","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Switzerland","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","901","s"
"2014","Switzerland","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Switzerland","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Switzerland","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","513.2","s"
"2014","Former Yugoslav Republic of Macedonia, the","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Former Yugoslav Republic of Macedonia, the","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","54.3","s"
"2014","Former Yugoslav Republic of Macedonia, the","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Albania","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","600","s"
"2014","Albania","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","293","s"
"2014","Albania","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","307","s"
"2014","Albania","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Albania","Water abstraction - net","Fresh surface and groundwater","Million cubic metres","600","s"
"2014","Serbia","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","3,385.8","s"
"2014","Serbia","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","627.1","s"
"2014","Serbia","Water abstraction for agriculture","Fresh surface and groundwater","Million cubic metres","80.2","s"
"2014","Serbia","Water abstraction for manufacturing industry","Fresh surface and groundwater","Million cubic metres","94.8","s"
"2014","Serbia","Water abstraction - net","Fresh surface and groundwater","Million cubic metres",":",""
"2014","Turkey","Total gross abstraction","Fresh surface and groundwater","Million cubic metres","51,970.95","s"
"2014","Turkey","Water abstraction for public water supply","Fresh surface and groundwater","Million cubic metres","5,424.16","s"
