"TIME","RBD","NACE_R2","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2010","Danube - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Drava and Danube sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Sava sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Adriatic - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Cyprus","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Cyprus - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Moselle - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Meuse / Maas - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Hungary","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Danube - RBD (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Balaton","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Dráva / Drau (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Danube (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Tisza / Tysa (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Malta","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Malta - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2010","Maas / Meuse - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Rhine - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Schelde / Escaut - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Minho and Lima - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Cavado, Ave and Leca - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Douro - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Vouga, Mondego and Lis - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Tagus and Western Basins - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Sado and Mira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Guadiana - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Algarve Basins - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Azores - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Madeira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Romania","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Danube - RBD (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Banat","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Siret","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Prut-Barlad","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Jiu","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Olt","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Arges-Vedea","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Ialomita-Buzau","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Dobrogea","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Mures","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Crisuri","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Somes-Tisa (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Bothnian Bay - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","88",""
"2010","Bothnian Sea - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","82",""
"2010","North Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91",""
"2010","South Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","88",""
"2010","Skagerrak and Kattegat - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","83",""
"2010","Rhine - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Rhône - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Po - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Danube - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2010","Former Yugoslav Republic of Macedonia, the","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Scheldt/Escaut - RBD (BE-Brussels)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2011","Schelde/Escaut - RBD (BE-Flemish region)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.41",""
"2011","Maas/Meuse - RBD (BE-Flemish region)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.95",""
"2011","Danube - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.73",""
"2011","Black Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.9",""
"2011","East Aegean - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.58",""
"2011","West Aegean - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97.1",""
"2011","Danube - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95",""
"2011","Dyje / Thaya","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97",""
"2011","Morava / March (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2011","Labe / Elbe - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","92",""
"2011","Upper and middle Labe / Elbe (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2011","Upper Vltava / Moldau","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89",""
"2011","Berounka","Total - all NACE activities","Percentage","Population connected to public water supply (%)","85",""
"2011","Lower Vltava / Moldau","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95",""
"2011","Ohre and lower Labe / Elbe (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98",""
"2011","Odra / Oder - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97",""
"2011","Danube - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Rhine - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Lake Constance/Alpine Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Hochrhein","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Oberrhein","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Neckar","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Main","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Moselle-Saar (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Middle Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Lower Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Rhine delta","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Ems - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Upper Ems, Ems-Nordradde, Hase","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Leda-Jümme, lower Ems, Ems-estuary","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Weser - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Werra","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Fulda-Diemel","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Weser","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Aller","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Leine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Tide-Weser","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Elbe / Labe - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Mulde-Elbe-Schwarze Elster","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Mittelelbe-Elde","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Havel","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Tide-Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Oder / Odra - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Maas / Meuse - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Eider - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Schlei-Trave - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Warnow-Peene - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Croatia","Total - all NACE activities","Percentage","Population connected to public water supply (%)","85.52",""
"2011","Danube - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","82",""
"2011","Drava and Danube sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)","82.07",""
"2011","Sava sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)","81.34",""
"2011","Adriatic - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","93.52",""
"2011","Cyprus","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2011","Cyprus - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2011","Moselle - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2011","Meuse / Maas - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2011","Hungary","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Danube - RBD (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Balaton","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Dráva / Drau (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Danube (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Tisza / Tysa (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Malta","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2011","Malta - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2011","Maas / Meuse - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Rhine - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Schelde / Escaut - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Minho and Lima - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Cavado, Ave and Leca - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Douro - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Vouga, Mondego and Lis - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Tagus and Western Basins - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Sado and Mira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Guadiana - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Algarve Basins - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Azores - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Madeira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Romania","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Danube - RBD (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Banat","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Siret","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Prut-Barlad","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Jiu","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Olt","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Arges-Vedea","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Ialomita-Buzau","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Dobrogea","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Mures","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Crisuri","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Somes-Tisa (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Bothnian Bay - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Bothnian Sea - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","North Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","South Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Skagerrak and Kattegat - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Rhine - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Rhône - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Po - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Danube - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2011","Former Yugoslav Republic of Macedonia, the","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Scheldt/Escaut - RBD (BE-Brussels)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2012","Schelde/Escaut - RBD (BE-Flemish region)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.47",""
"2012","Maas/Meuse - RBD (BE-Flemish region)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.98",""
"2012","Danube - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.74",""
"2012","Black Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.94",""
"2012","East Aegean - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.65",""
"2012","West Aegean - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97.46",""
"2012","Danube - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","94.7",""
"2012","Dyje / Thaya","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.3",""
"2012","Morava / March (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","90.9",""
"2012","Labe / Elbe - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91.6",""
"2012","Upper and middle Labe / Elbe (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","88.6",""
"2012","Upper Vltava / Moldau","Total - all NACE activities","Percentage","Population connected to public water supply (%)","89.2",""
"2012","Berounka","Total - all NACE activities","Percentage","Population connected to public water supply (%)","83",""
"2012","Lower Vltava / Moldau","Total - all NACE activities","Percentage","Population connected to public water supply (%)","94.3",""
"2012","Ohre and lower Labe / Elbe (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.5",""
"2012","Odra / Oder - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.6",""
"2012","Danube - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Rhine - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Lake Constance/Alpine Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Hochrhein","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Oberrhein","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Neckar","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Main","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Moselle-Saar (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Middle Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Lower Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Rhine delta","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Ems - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Upper Ems, Ems-Nordradde, Hase","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Leda-Jümme, lower Ems, Ems-estuary","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Weser - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Werra","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Fulda-Diemel","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Weser","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Aller","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Leine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Tide-Weser","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Elbe / Labe - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Mulde-Elbe-Schwarze Elster","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Saale, Obere Moldau, Berounka, Eger and lower Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Mittelelbe-Elde","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Havel","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Tide-Elbe","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Oder / Odra - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Maas / Meuse - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Eider - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Schlei-Trave - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Warnow-Peene - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Croatia","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Danube - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Drava and Danube sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Sava sub-basin","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Adriatic - RBD (HR)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Cyprus","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2012","Cyprus - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2012","Moselle - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Meuse / Maas - RBD (LU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Hungary","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Danube - RBD (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Balaton","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Dráva / Drau (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Danube (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Tisza / Tysa (HU)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Malta","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2012","Malta - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2012","Maas / Meuse - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Rhine - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Schelde / Escaut - RBD (NL)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Minho and Lima - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Cavado, Ave and Leca - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Douro - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Vouga, Mondego and Lis - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Tagus and Western Basins - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Sado and Mira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Guadiana - RBD (PT)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Algarve Basins - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Azores - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Madeira - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Romania","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Danube - RBD (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Banat","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Siret","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Prut-Barlad","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Jiu","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Olt","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Arges-Vedea","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Ialomita-Buzau","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Dobrogea","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Mures","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Crisuri","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Somes-Tisa (RO)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Bothnian Bay - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Bothnian Sea - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","North Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","South Baltic Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Skagerrak and Kattegat - RBD (SE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2012","Rhine - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.2",""
"2012","Rhône - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.2",""
"2012","Po - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.2",""
"2012","Danube - RBD (CH)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.2",""
"2012","Former Yugoslav Republic of Macedonia, the","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Scheldt/Escaut - RBD (BE-Brussels)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","100",""
"2013","Schelde/Escaut - RBD (BE-Flemish region)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.49",""
"2013","Maas/Meuse - RBD (BE-Flemish region)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Danube - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.76",""
"2013","Black Sea - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.94",""
"2013","East Aegean - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.69",""
"2013","West Aegean - RBD (BG)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","97.49",""
"2013","Danube - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95.2",""
"2013","Dyje / Thaya","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.6",""
"2013","Morava / March (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91.6",""
"2013","Labe / Elbe - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","91.8",""
"2013","Upper and middle Labe / Elbe (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","88.1",""
"2013","Upper Vltava / Moldau","Total - all NACE activities","Percentage","Population connected to public water supply (%)","87.1",""
"2013","Berounka","Total - all NACE activities","Percentage","Population connected to public water supply (%)","84",""
"2013","Lower Vltava / Moldau","Total - all NACE activities","Percentage","Population connected to public water supply (%)","95.2",""
"2013","Ohre and lower Labe / Elbe (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","99.2",""
"2013","Odra / Oder - RBD (CZ)","Total - all NACE activities","Percentage","Population connected to public water supply (%)","98.9",""
"2013","Danube - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Rhine - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Lake Constance/Alpine Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Hochrhein","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Oberrhein","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Neckar","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Main","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Moselle-Saar (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Middle Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Lower Rhine","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Rhine delta","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Ems - RBD (DE)","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Upper Ems, Ems-Nordradde, Hase","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Leda-Jümme, lower Ems, Ems-estuary","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Weser - RBD","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
"2013","Werra","Total - all NACE activities","Percentage","Population connected to public water supply (%)",":",""
