"TIME","GEO","UNIT","WAT_PROC","Value","Flag and Footnotes"
"2008","Bretagne (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Bretagne (NUTS 2013)","Million cubic metres","Total actual outflow","6,781.58",""
"2008","Bretagne (NUTS 2013)","Million cubic metres","Renewable freshwater resources","10,253.78",""
"2008","Bretagne (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Bretagne (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Poitou-Charentes (NUTS 2013)","Million cubic metres","Precipitation","22,606.04",""
"2008","Poitou-Charentes (NUTS 2013)","Million cubic metres","Actual evapotranspiration","17,229.63",""
"2008","Poitou-Charentes (NUTS 2013)","Million cubic metres","Internal Flow","5,376.41",""
"2008","Poitou-Charentes (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Poitou-Charentes (NUTS 2013)","Million cubic metres","Total actual outflow","3,143.7",""
"2008","Poitou-Charentes (NUTS 2013)","Million cubic metres","Renewable freshwater resources","5,376.41",""
"2008","Poitou-Charentes (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Poitou-Charentes (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Aquitaine (NUTS 2013)","Million cubic metres","Precipitation","48,160.15",""
"2008","Aquitaine (NUTS 2013)","Million cubic metres","Actual evapotranspiration","30,498.57",""
"2008","Aquitaine (NUTS 2013)","Million cubic metres","Internal Flow","17,661.59",""
"2008","Aquitaine (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","105.2",""
"2008","Aquitaine (NUTS 2013)","Million cubic metres","Total actual outflow","45,927.34",""
"2008","Aquitaine (NUTS 2013)","Million cubic metres","Renewable freshwater resources","17,766.79",""
"2008","Aquitaine (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Aquitaine (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Precipitation","47,386.84",""
"2008","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Actual evapotranspiration","30,274.18",""
"2008","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Internal Flow","17,112.66",""
"2008","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","532.4",""
"2008","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Total actual outflow","0",""
"2008","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Renewable freshwater resources","17,645.06",""
"2008","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Midi-Pyrénées (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Limousin (NUTS 2013)","Million cubic metres","Precipitation","21,472.91",""
"2008","Limousin (NUTS 2013)","Million cubic metres","Actual evapotranspiration","12,349.04",""
"2008","Limousin (NUTS 2013)","Million cubic metres","Internal Flow","9,123.87",""
"2008","Limousin (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Limousin (NUTS 2013)","Million cubic metres","Total actual outflow","0",""
"2008","Limousin (NUTS 2013)","Million cubic metres","Renewable freshwater resources","9,123.87",""
"2008","Limousin (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Limousin (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Rhône-Alpes (NUTS 2013)","Million cubic metres","Precipitation","62,505.32",""
"2008","Rhône-Alpes (NUTS 2013)","Million cubic metres","Actual evapotranspiration","30,996.35",""
"2008","Rhône-Alpes (NUTS 2013)","Million cubic metres","Internal Flow","31,508.97",""
"2008","Rhône-Alpes (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","10,826.6",""
"2008","Rhône-Alpes (NUTS 2013)","Million cubic metres","Total actual outflow","0",""
"2008","Rhône-Alpes (NUTS 2013)","Million cubic metres","Renewable freshwater resources","42,335.57",""
"2008","Rhône-Alpes (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Rhône-Alpes (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Auvergne (NUTS 2013)","Million cubic metres","Precipitation","29,197.04",""
"2008","Auvergne (NUTS 2013)","Million cubic metres","Actual evapotranspiration","18,466.2",""
"2008","Auvergne (NUTS 2013)","Million cubic metres","Internal Flow","10,730.83",""
"2008","Auvergne (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Auvergne (NUTS 2013)","Million cubic metres","Total actual outflow","0",""
"2008","Auvergne (NUTS 2013)","Million cubic metres","Renewable freshwater resources","10,730.83",""
"2008","Auvergne (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Auvergne (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Precipitation","29,146.94",""
"2008","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Actual evapotranspiration","17,073.52",""
"2008","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Internal Flow","12,073.43",""
"2008","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Total actual outflow","61,966.41",""
"2008","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Renewable freshwater resources","12,073.43",""
"2008","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Languedoc-Roussillon (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Precipitation","36,242.9",""
"2008","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Actual evapotranspiration","18,052.44",""
"2008","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Internal Flow","18,190.46",""
"2008","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Total actual outflow","2,474.98",""
"2008","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Renewable freshwater resources","18,190.46",""
"2008","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Provence-Alpes-Côte d'Azur (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Corse (NUTS 2013)","Million cubic metres","Precipitation","12,337.2",""
"2008","Corse (NUTS 2013)","Million cubic metres","Actual evapotranspiration","4,434.18",""
"2008","Corse (NUTS 2013)","Million cubic metres","Internal Flow","7,903.02",""
"2008","Corse (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Corse (NUTS 2013)","Million cubic metres","Total actual outflow","8,541.61",""
"2008","Corse (NUTS 2013)","Million cubic metres","Renewable freshwater resources","7,903.02",""
"2008","Corse (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Corse (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Hrvatska","Million cubic metres","Precipitation",":",""
"2008","Hrvatska","Million cubic metres","Actual evapotranspiration",":",""
"2008","Hrvatska","Million cubic metres","Internal Flow",":",""
"2008","Hrvatska","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2008","Hrvatska","Million cubic metres","Total actual outflow",":",""
"2008","Hrvatska","Million cubic metres","Renewable freshwater resources",":",""
"2008","Hrvatska","Million cubic metres","Recharge into the aquifer",":",""
"2008","Hrvatska","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Piemonte","Million cubic metres","Precipitation","24,855.73",""
"2008","Piemonte","Million cubic metres","Actual evapotranspiration","14,197.92",""
"2008","Piemonte","Million cubic metres","Internal Flow","10,657.81",""
"2008","Piemonte","Million cubic metres","Actual external inflow from neighbouring territories","12,763.01",""
"2008","Piemonte","Million cubic metres","Total actual outflow","23,420.81",""
"2008","Piemonte","Million cubic metres","Renewable freshwater resources","23,420.81",""
"2008","Piemonte","Million cubic metres","Recharge into the aquifer","5,503.73",""
"2008","Piemonte","Million cubic metres","Groundwater available for annual abstraction","4,402.99",""
"2008","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Precipitation","3,195.18",""
"2008","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Actual evapotranspiration","1,825.09",""
"2008","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Internal Flow","1,370.09",""
"2008","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Actual external inflow from neighbouring territories","2,807.51",""
"2008","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Total actual outflow","4,177.6",""
"2008","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Renewable freshwater resources","4,177.6",""
"2008","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Recharge into the aquifer","707.49",""
"2008","Valle d'Aosta/Vallée d'Aoste","Million cubic metres","Groundwater available for annual abstraction","565.99",""
"2008","Liguria","Million cubic metres","Precipitation","5,272.53",""
"2008","Liguria","Million cubic metres","Actual evapotranspiration","2,998.18",""
"2008","Liguria","Million cubic metres","Internal Flow","2,274.35",""
"2008","Liguria","Million cubic metres","Actual external inflow from neighbouring territories","1,452.61",""
"2008","Liguria","Million cubic metres","Total actual outflow","3,726.96",""
"2008","Liguria","Million cubic metres","Renewable freshwater resources","3,726.96",""
"2008","Liguria","Million cubic metres","Recharge into the aquifer","1,336.85",""
"2008","Liguria","Million cubic metres","Groundwater available for annual abstraction","1,069.48",""
"2008","Lombardia","Million cubic metres","Precipitation","23,264.17",""
"2008","Lombardia","Million cubic metres","Actual evapotranspiration","13,274.61",""
"2008","Lombardia","Million cubic metres","Internal Flow","9,989.56",""
"2008","Lombardia","Million cubic metres","Actual external inflow from neighbouring territories","30,369.95",""
"2008","Lombardia","Million cubic metres","Total actual outflow","40,341.09",""
"2008","Lombardia","Million cubic metres","Renewable freshwater resources","40,359.51",""
"2008","Lombardia","Million cubic metres","Recharge into the aquifer","5,227.24",""
"2008","Lombardia","Million cubic metres","Groundwater available for annual abstraction","4,181.79",""
"2008","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Precipitation","8,147.2",""
"2008","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Actual evapotranspiration","3,759.92",""
"2008","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Internal Flow","4,387.28",""
"2008","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Actual external inflow from neighbouring territories","97.63",""
"2008","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Total actual outflow","4,484.91",""
"2008","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Renewable freshwater resources","4,484.91",""
"2008","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Recharge into the aquifer","1,262.3",""
"2008","Provincia Autonoma di Bolzano/Bozen","Million cubic metres","Groundwater available for annual abstraction","1,009.84",""
"2008","Provincia Autonoma di Trento","Million cubic metres","Precipitation","6,537.53",""
"2008","Provincia Autonoma di Trento","Million cubic metres","Actual evapotranspiration","3,359.92",""
"2008","Provincia Autonoma di Trento","Million cubic metres","Internal Flow","3,177.6",""
"2008","Provincia Autonoma di Trento","Million cubic metres","Actual external inflow from neighbouring territories","3,865.86",""
"2008","Provincia Autonoma di Trento","Million cubic metres","Total actual outflow","7,043.46",""
"2008","Provincia Autonoma di Trento","Million cubic metres","Renewable freshwater resources","7,043.46",""
"2008","Provincia Autonoma di Trento","Million cubic metres","Recharge into the aquifer","1,506.77",""
"2008","Provincia Autonoma di Trento","Million cubic metres","Groundwater available for annual abstraction","1,205.42",""
"2008","Veneto","Million cubic metres","Precipitation","20,382.74",""
"2008","Veneto","Million cubic metres","Actual evapotranspiration","10,898.31",""
"2008","Veneto","Million cubic metres","Internal Flow","9,484.44",""
"2008","Veneto","Million cubic metres","Actual external inflow from neighbouring territories","34,099.44",""
"2008","Veneto","Million cubic metres","Total actual outflow","43,583.88",""
"2008","Veneto","Million cubic metres","Renewable freshwater resources","43,583.88",""
"2008","Veneto","Million cubic metres","Recharge into the aquifer","9,258.7",""
"2008","Veneto","Million cubic metres","Groundwater available for annual abstraction","7,406.96",""
"2008","Friuli-Venezia Giulia","Million cubic metres","Precipitation","10,785.82",""
"2008","Friuli-Venezia Giulia","Million cubic metres","Actual evapotranspiration","5,165.12",""
"2008","Friuli-Venezia Giulia","Million cubic metres","Internal Flow","5,620.7",""
"2008","Friuli-Venezia Giulia","Million cubic metres","Actual external inflow from neighbouring territories","3,478.8",""
"2008","Friuli-Venezia Giulia","Million cubic metres","Total actual outflow","7,581.26",""
"2008","Friuli-Venezia Giulia","Million cubic metres","Renewable freshwater resources","9,099.5",""
"2008","Friuli-Venezia Giulia","Million cubic metres","Recharge into the aquifer","4,436.64",""
"2008","Friuli-Venezia Giulia","Million cubic metres","Groundwater available for annual abstraction","3,549.31",""
"2008","Emilia-Romagna","Million cubic metres","Precipitation","20,103.78",""
"2008","Emilia-Romagna","Million cubic metres","Actual evapotranspiration","12,110.71",""
"2008","Emilia-Romagna","Million cubic metres","Internal Flow","7,993.07",""
"2008","Emilia-Romagna","Million cubic metres","Actual external inflow from neighbouring territories","18,644.58",""
"2008","Emilia-Romagna","Million cubic metres","Total actual outflow","26,632.31",""
"2008","Emilia-Romagna","Million cubic metres","Renewable freshwater resources","26,637.65",""
"2008","Emilia-Romagna","Million cubic metres","Recharge into the aquifer","5,088.06",""
"2008","Emilia-Romagna","Million cubic metres","Groundwater available for annual abstraction","4,070.45",""
"2008","Toscana","Million cubic metres","Precipitation","22,323.93",""
"2008","Toscana","Million cubic metres","Actual evapotranspiration","11,361.29",""
"2008","Toscana","Million cubic metres","Internal Flow","10,962.64",""
"2008","Toscana","Million cubic metres","Actual external inflow from neighbouring territories","1,685.83",""
"2008","Toscana","Million cubic metres","Total actual outflow","10,369.38",""
"2008","Toscana","Million cubic metres","Renewable freshwater resources","12,648.47",""
"2008","Toscana","Million cubic metres","Recharge into the aquifer","5,634.25",""
"2008","Toscana","Million cubic metres","Groundwater available for annual abstraction","4,507.4",""
"2008","Umbria","Million cubic metres","Precipitation","8,132.86",""
"2008","Umbria","Million cubic metres","Actual evapotranspiration","4,378.62",""
"2008","Umbria","Million cubic metres","Internal Flow","3,754.24",""
"2008","Umbria","Million cubic metres","Actual external inflow from neighbouring territories","22.43",""
"2008","Umbria","Million cubic metres","Total actual outflow","2,563.49",""
"2008","Umbria","Million cubic metres","Renewable freshwater resources","3,776.67",""
"2008","Umbria","Million cubic metres","Recharge into the aquifer","1,190.5",""
"2008","Umbria","Million cubic metres","Groundwater available for annual abstraction","952.4",""
"2008","Marche","Million cubic metres","Precipitation","8,663.76",""
"2008","Marche","Million cubic metres","Actual evapotranspiration","5,142.45",""
"2008","Marche","Million cubic metres","Internal Flow","3,521.32",""
"2008","Marche","Million cubic metres","Actual external inflow from neighbouring territories","1,028.12",""
"2008","Marche","Million cubic metres","Total actual outflow","4,510.02",""
"2008","Marche","Million cubic metres","Renewable freshwater resources","4,549.44",""
"2008","Marche","Million cubic metres","Recharge into the aquifer","2,679.97",""
"2008","Marche","Million cubic metres","Groundwater available for annual abstraction","2,143.98",""
"2008","Lazio","Million cubic metres","Precipitation","17,214.05",""
"2008","Lazio","Million cubic metres","Actual evapotranspiration","9,024.38",""
"2008","Lazio","Million cubic metres","Internal Flow","8,189.66",""
"2008","Lazio","Million cubic metres","Actual external inflow from neighbouring territories","2,256.18",""
"2008","Lazio","Million cubic metres","Total actual outflow","10,300.39",""
"2008","Lazio","Million cubic metres","Renewable freshwater resources","10,445.84",""
"2008","Lazio","Million cubic metres","Recharge into the aquifer","5,460",""
"2008","Lazio","Million cubic metres","Groundwater available for annual abstraction","4,368",""
"2008","Abruzzo","Million cubic metres","Precipitation","10,573.56",""
"2008","Abruzzo","Million cubic metres","Actual evapotranspiration","5,683.59",""
"2008","Abruzzo","Million cubic metres","Internal Flow","4,889.96",""
"2008","Abruzzo","Million cubic metres","Actual external inflow from neighbouring territories","721.77",""
"2008","Abruzzo","Million cubic metres","Total actual outflow","5,486.29",""
"2008","Abruzzo","Million cubic metres","Renewable freshwater resources","5,611.74",""
"2008","Abruzzo","Million cubic metres","Recharge into the aquifer","3,389.19",""
"2008","Abruzzo","Million cubic metres","Groundwater available for annual abstraction","2,711.35",""
"2008","Molise","Million cubic metres","Precipitation","3,708.59",""
"2008","Molise","Million cubic metres","Actual evapotranspiration","2,236.29",""
"2008","Molise","Million cubic metres","Internal Flow","1,472.3",""
"2008","Molise","Million cubic metres","Actual external inflow from neighbouring territories","233.08",""
"2008","Molise","Million cubic metres","Total actual outflow","1,700.92",""
"2008","Molise","Million cubic metres","Renewable freshwater resources","1,705.38",""
"2008","Molise","Million cubic metres","Recharge into the aquifer","703.55",""
"2008","Molise","Million cubic metres","Groundwater available for annual abstraction","562.84",""
"2008","Campania","Million cubic metres","Precipitation","11,781.19",""
"2008","Campania","Million cubic metres","Actual evapotranspiration","6,623.84",""
"2008","Campania","Million cubic metres","Internal Flow","5,157.35",""
"2008","Campania","Million cubic metres","Actual external inflow from neighbouring territories","2,326.72",""
"2008","Campania","Million cubic metres","Total actual outflow","7,484.07",""
"2008","Campania","Million cubic metres","Renewable freshwater resources","7,484.07",""
"2008","Campania","Million cubic metres","Recharge into the aquifer","3,287.1",""
"2008","Campania","Million cubic metres","Groundwater available for annual abstraction","2,629.68",""
"2008","Puglia","Million cubic metres","Precipitation","11,842.44",""
"2008","Puglia","Million cubic metres","Actual evapotranspiration","8,338.64",""
"2008","Puglia","Million cubic metres","Internal Flow","3,503.8",""
"2008","Puglia","Million cubic metres","Actual external inflow from neighbouring territories","652.3",""
"2008","Puglia","Million cubic metres","Total actual outflow","4,156.09",""
"2008","Puglia","Million cubic metres","Renewable freshwater resources","4,156.09",""
"2008","Puglia","Million cubic metres","Recharge into the aquifer","2,384.82",""
"2008","Puglia","Million cubic metres","Groundwater available for annual abstraction","1,907.85",""
"2008","Basilicata","Million cubic metres","Precipitation","6,339.68",""
"2008","Basilicata","Million cubic metres","Actual evapotranspiration","4,251.26",""
"2008","Basilicata","Million cubic metres","Internal Flow","2,088.42",""
"2008","Basilicata","Million cubic metres","Actual external inflow from neighbouring territories","507.59",""
"2008","Basilicata","Million cubic metres","Total actual outflow","2,561.28",""
"2008","Basilicata","Million cubic metres","Renewable freshwater resources","2,596.01",""
"2008","Basilicata","Million cubic metres","Recharge into the aquifer","1,471.97",""
"2008","Basilicata","Million cubic metres","Groundwater available for annual abstraction","1,177.57",""
"2008","Calabria","Million cubic metres","Precipitation","10,964.25",""
"2008","Calabria","Million cubic metres","Actual evapotranspiration","6,044.57",""
"2008","Calabria","Million cubic metres","Internal Flow","4,919.68",""
"2008","Calabria","Million cubic metres","Actual external inflow from neighbouring territories","80.26",""
"2008","Calabria","Million cubic metres","Total actual outflow","4,999.94",""
"2008","Calabria","Million cubic metres","Renewable freshwater resources","4,999.94",""
"2008","Calabria","Million cubic metres","Recharge into the aquifer","3,025.23",""
"2008","Calabria","Million cubic metres","Groundwater available for annual abstraction","2,420.18",""
"2008","Sicilia","Million cubic metres","Precipitation","13,458.82",""
"2008","Sicilia","Million cubic metres","Actual evapotranspiration","10,012.67",""
"2008","Sicilia","Million cubic metres","Internal Flow","3,446.15",""
"2008","Sicilia","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Sicilia","Million cubic metres","Total actual outflow","3,446.15",""
"2008","Sicilia","Million cubic metres","Renewable freshwater resources","3,446.15",""
"2008","Sicilia","Million cubic metres","Recharge into the aquifer","1,999.24",""
"2008","Sicilia","Million cubic metres","Groundwater available for annual abstraction","1,599.39",""
"2008","Sardegna","Million cubic metres","Precipitation","14,742.02",""
"2008","Sardegna","Million cubic metres","Actual evapotranspiration","9,760.41",""
"2008","Sardegna","Million cubic metres","Internal Flow","4,981.61",""
"2008","Sardegna","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Sardegna","Million cubic metres","Total actual outflow","4,981.61",""
"2008","Sardegna","Million cubic metres","Renewable freshwater resources","4,981.61",""
"2008","Sardegna","Million cubic metres","Recharge into the aquifer","3,480.61",""
"2008","Sardegna","Million cubic metres","Groundwater available for annual abstraction","2,784.49",""
"2008","Kypros","Million cubic metres","Precipitation","1,648",""
"2008","Kypros","Million cubic metres","Actual evapotranspiration","1,483",""
"2008","Kypros","Million cubic metres","Internal Flow","165",""
"2008","Kypros","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Kypros","Million cubic metres","Total actual outflow","40",""
"2008","Kypros","Million cubic metres","Renewable freshwater resources","165",""
"2008","Kypros","Million cubic metres","Recharge into the aquifer","148",""
"2008","Kypros","Million cubic metres","Groundwater available for annual abstraction","108",""
"2008","Lietuva (NUTS 2013)","Million cubic metres","Precipitation","43,398",""
"2008","Lietuva (NUTS 2013)","Million cubic metres","Actual evapotranspiration","29,173",""
"2008","Lietuva (NUTS 2013)","Million cubic metres","Internal Flow","14,225",""
"2008","Lietuva (NUTS 2013)","Million cubic metres","Actual external inflow from neighbouring territories","8,249",""
"2008","Lietuva (NUTS 2013)","Million cubic metres","Total actual outflow","22,474",""
"2008","Lietuva (NUTS 2013)","Million cubic metres","Renewable freshwater resources","22,474",""
"2008","Lietuva (NUTS 2013)","Million cubic metres","Recharge into the aquifer",":",""
"2008","Lietuva (NUTS 2013)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Luxembourg","Million cubic metres","Precipitation","2,411.07",""
"2008","Luxembourg","Million cubic metres","Actual evapotranspiration","1,374.29",""
"2008","Luxembourg","Million cubic metres","Internal Flow","1,036.78",""
"2008","Luxembourg","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2008","Luxembourg","Million cubic metres","Total actual outflow",":",""
"2008","Luxembourg","Million cubic metres","Renewable freshwater resources",":",""
"2008","Luxembourg","Million cubic metres","Recharge into the aquifer",":",""
"2008","Luxembourg","Million cubic metres","Groundwater available for annual abstraction",":",""
"2008","Malta","Million cubic metres","Precipitation","158.2",""
"2008","Malta","Million cubic metres","Actual evapotranspiration","76.13",""
"2008","Malta","Million cubic metres","Internal Flow","82.07",""
"2008","Malta","Million cubic metres","Actual external inflow from neighbouring territories","0",""
"2008","Malta","Million cubic metres","Total actual outflow","56.13",""
"2008","Malta","Million cubic metres","Renewable freshwater resources","82.07",""
"2008","Malta","Million cubic metres","Recharge into the aquifer","31.28",""
"2008","Malta","Million cubic metres","Groundwater available for annual abstraction","31.28",""
"2009","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Precipitation","124.09",""
"2009","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Actual evapotranspiration","81.52",""
"2009","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Internal Flow","42.57",""
"2009","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Total actual outflow",":",""
"2009","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Renewable freshwater resources",":",""
"2009","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Recharge into the aquifer",":",""
"2009","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Prov. Brabant Wallon","Million cubic metres","Precipitation",":",""
"2009","Prov. Brabant Wallon","Million cubic metres","Actual evapotranspiration",":",""
"2009","Prov. Brabant Wallon","Million cubic metres","Internal Flow",":",""
"2009","Prov. Brabant Wallon","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Prov. Brabant Wallon","Million cubic metres","Total actual outflow",":",""
"2009","Prov. Brabant Wallon","Million cubic metres","Renewable freshwater resources",":",""
"2009","Prov. Brabant Wallon","Million cubic metres","Recharge into the aquifer",":",""
"2009","Prov. Brabant Wallon","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Prov. Hainaut","Million cubic metres","Precipitation",":",""
"2009","Prov. Hainaut","Million cubic metres","Actual evapotranspiration",":",""
"2009","Prov. Hainaut","Million cubic metres","Internal Flow",":",""
"2009","Prov. Hainaut","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Prov. Hainaut","Million cubic metres","Total actual outflow",":",""
"2009","Prov. Hainaut","Million cubic metres","Renewable freshwater resources",":",""
"2009","Prov. Hainaut","Million cubic metres","Recharge into the aquifer",":",""
"2009","Prov. Hainaut","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Prov. Liège","Million cubic metres","Precipitation",":",""
"2009","Prov. Liège","Million cubic metres","Actual evapotranspiration",":",""
"2009","Prov. Liège","Million cubic metres","Internal Flow",":",""
"2009","Prov. Liège","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Prov. Liège","Million cubic metres","Total actual outflow",":",""
"2009","Prov. Liège","Million cubic metres","Renewable freshwater resources",":",""
"2009","Prov. Liège","Million cubic metres","Recharge into the aquifer",":",""
"2009","Prov. Liège","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Prov. Luxembourg (BE)","Million cubic metres","Precipitation",":",""
"2009","Prov. Luxembourg (BE)","Million cubic metres","Actual evapotranspiration",":",""
"2009","Prov. Luxembourg (BE)","Million cubic metres","Internal Flow",":",""
"2009","Prov. Luxembourg (BE)","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Prov. Luxembourg (BE)","Million cubic metres","Total actual outflow",":",""
"2009","Prov. Luxembourg (BE)","Million cubic metres","Renewable freshwater resources",":",""
"2009","Prov. Luxembourg (BE)","Million cubic metres","Recharge into the aquifer",":",""
"2009","Prov. Luxembourg (BE)","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Prov. Namur","Million cubic metres","Precipitation",":",""
"2009","Prov. Namur","Million cubic metres","Actual evapotranspiration",":",""
"2009","Prov. Namur","Million cubic metres","Internal Flow",":",""
"2009","Prov. Namur","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Prov. Namur","Million cubic metres","Total actual outflow",":",""
"2009","Prov. Namur","Million cubic metres","Renewable freshwater resources",":",""
"2009","Prov. Namur","Million cubic metres","Recharge into the aquifer",":",""
"2009","Prov. Namur","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Eesti","Million cubic metres","Precipitation",":",""
"2009","Eesti","Million cubic metres","Actual evapotranspiration",":",""
"2009","Eesti","Million cubic metres","Internal Flow",":",""
"2009","Eesti","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Eesti","Million cubic metres","Total actual outflow",":",""
"2009","Eesti","Million cubic metres","Renewable freshwater resources",":",""
"2009","Eesti","Million cubic metres","Recharge into the aquifer",":",""
"2009","Eesti","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Galicia","Million cubic metres","Precipitation","37,091.51",""
"2009","Galicia","Million cubic metres","Actual evapotranspiration","17,477.99",""
"2009","Galicia","Million cubic metres","Internal Flow","19,613.52",""
"2009","Galicia","Million cubic metres","Actual external inflow from neighbouring territories",":",""
"2009","Galicia","Million cubic metres","Total actual outflow",":",""
"2009","Galicia","Million cubic metres","Renewable freshwater resources",":",""
"2009","Galicia","Million cubic metres","Recharge into the aquifer",":",""
"2009","Galicia","Million cubic metres","Groundwater available for annual abstraction",":",""
"2009","Principado de Asturias","Million cubic metres","Precipitation","11,052.98",""
