"TIME","GEO","WW_GTD","SUBSTANCE","UNIT","Value","Flag and Footnotes"
"2013","Região Autónoma da Madeira (PT)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Romania","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Nord-Vest","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","7.2",""
"2013","Centru","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","12.76",""
"2013","Nord-Est","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.67",""
"2013","Sud-Est","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.35",""
"2013","Sud - Muntenia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.04",""
"2013","Bucuresti - Ilfov","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Sud-Vest Oltenia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","35.31",""
"2013","Vest","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","2.55",""
"2013","Slovenia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","1.52",""
"2013","Vzhodna Slovenija (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","0.19",""
"2013","Zahodna Slovenija (NUTS 2010)","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","1.33",""
"2013","Sweden","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Stockholm","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Östra Mellansverige","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Småland med öarna","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Sydsverige","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Västsverige","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Norra Mellansverige","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Mellersta Norrland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Övre Norrland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Iceland","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Former Yugoslav Republic of Macedonia, the","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","3.9",""
"2013","Serbia","Generation of wastewater - mining and quarrying","Volume","Million cubic metres","9.2",""
"2013","Istanbul","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Tekirdag, Edirne, Kirklareli","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Balikesir, Çanakkale","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Izmir","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Aydin, Denizli, Mugla","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Manisa, Afyonkarahisar, Kütahya, Usak","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Bursa, Eskisehir, Bilecik","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Ankara","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Konya, Karaman","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Antalya, Isparta, Burdur","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Adana, Mersin","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Hatay, Kahramanmaras, Osmaniye","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Kayseri, Sivas, Yozgat","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Zonguldak, Karabük, Bartin","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Kastamonu, Çankiri, Sinop","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Samsun, Tokat, Çorum, Amasya","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Erzurum, Erzincan, Bayburt","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Agri, Kars, Igdir, Ardahan","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Malatya, Elazig, Bingöl, Tunceli","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Van, Mus, Bitlis, Hakkari","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Gaziantep, Adiyaman, Kilis","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Sanliurfa, Diyarbakir","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
"2013","Mardin, Batman, Sirnak, Siirt","Generation of wastewater - mining and quarrying","Volume","Million cubic metres",":",""
