"TIME","GEO","WW_TPAR","UNIT","WW_TP","Value","Flag and Footnotes"
"2013","Freiburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Tübingen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Oberbayern","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Niederbayern","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Oberpfalz","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Oberfranken","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Mittelfranken","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Unterfranken","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Schwaben","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Berlin","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Brandenburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Bremen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Hamburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Darmstadt","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Gießen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Kassel","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Mecklenburg-Vorpommern","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Braunschweig","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Hannover","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Lüneburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Weser-Ems","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Düsseldorf","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Köln","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Münster","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Detmold","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Arnsberg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Koblenz","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Trier","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Rheinhessen-Pfalz","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Saarland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Dresden","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Chemnitz","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Leipzig","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Sachsen-Anhalt","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Schleswig-Holstein","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Thüringen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Estonia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Ireland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Border, Midland and Western (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Southern and Eastern (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Italy","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Piemonte","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Valle d'Aosta/Vallée d'Aoste","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Liguria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Lombardia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Provincia Autonoma di Bolzano/Bozen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Provincia Autonoma di Trento","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Veneto","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Friuli-Venezia Giulia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Emilia-Romagna","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Toscana","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Umbria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Marche","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Lazio","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Abruzzo","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Molise","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Campania","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Puglia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Basilicata","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Calabria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Sicilia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Sardegna","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Cyprus","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Kypros","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Latvia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Latvija","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Lithuania","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Luxembourg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Hungary","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Közép-Magyarország (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Közép-Dunántúl","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Nyugat-Dunántúl","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Dél-Dunántúl","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Észak-Magyarország","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Észak-Alföld","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Dél-Alföld","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Malta","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","2.64",""
"2013","Netherlands","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Groningen","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Friesland (NL)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Drenthe","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Overijssel","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Gelderland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Flevoland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Utrecht","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Noord-Holland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Zuid-Holland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Zeeland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Noord-Brabant","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Limburg (NL)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Austria","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Burgenland (AT)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Niederösterreich","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Wien","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Kärnten","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Steiermark","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Oberösterreich","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Salzburg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Tirol","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Vorarlberg","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Poland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Lódzkie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.1283",""
"2013","Mazowieckie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.3332",""
"2013","Malopolskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Slaskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.296",""
"2013","Lubelskie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.4903",""
"2013","Podkarpackie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Swietokrzyskie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Podlaskie (NUTS 2013)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.104",""
"2013","Wielkopolskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Zachodniopomorskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.1759",""
"2013","Lubuskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Dolnoslaskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.4306",""
"2013","Opolskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.5241",""
"2013","Kujawsko-Pomorskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Warminsko-Mazurskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Pomorskie","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.0361",""
"2013","Romania","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","226.99",""
"2013","Nord-Vest","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","16.72",""
"2013","Centru","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","25.31",""
"2013","Nord-Est","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","20.18",""
"2013","Sud-Est","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","74.24",""
"2013","Sud - Muntenia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","27.67",""
"2013","Bucuresti - Ilfov","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","1.31",""
"2013","Sud-Vest Oltenia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","25.45",""
"2013","Vest","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","36.11",""
"2013","Slovenia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.9",""
"2013","Vzhodna Slovenija (NUTS 2010)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0",""
"2013","Zahodna Slovenija (NUTS 2010)","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","0.9",""
"2013","Slovakia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Bratislavský kraj","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Západné Slovensko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Stredné Slovensko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Východné Slovensko","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Norway","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Oslo og Akershus","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Hedmark og Oppland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Sør-Østlandet","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Agder og Rogaland","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Vestlandet","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Trøndelag","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Nord-Norge","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment",":",""
"2013","Serbia","Design capacity BOD5","Tonnes of O2 per day","Urban and other wastewater treatment plants - primary treatment","7.925",""
